ID,Title,Rating,Gender,Platform,Actual Price,Website Price,Offer %,After offer Price,Profit,Available Stocks
10644,Trackracer Wn s IDP Running Shoes For Women  (Black),4.3,Women,Flipkart,1150,3499,67.13%,1150.12,-0.12,1
4848,Girls Canvas Heel Sneakers For Women  (Red),4,Women,Flipkart,599,649,7.70%,599.03,-0.03,1
11770,Ankle Length Stylish Boots For Men  (White),3.9,Men,Flipkart,499,999,50.05%,499,0,1
8764,Women Pink Heels Sandal,4,Women,Flipkart,389,899,56.73%,389,0,0
6738,"Women Pink, Beige Flats Sandal",3.6,Women,Flipkart,185,599,69.12%,184.97,0.03,1
8316,Party Wear For Women  (Pink),4.3,Women,Flipkart,549,1199,54.21%,549.02,-0.02,1
18209,Mid-Top Lace-Up Shoes For Women Sneakers For Women  (White),4.4,Women,Flipkart,559,999,44.04%,559.04,-0.04,1
11986,Men Tan Sandal,3.3,Men,Flipkart,426,1599,73.36%,425.97,0.03,0
10672,Women Red Heels Sandal,3.7,Women,Flipkart,564,699,19.31%,564.02,-0.02,0
18021,Women Pink Flats Sandal,4,Undefined,Flipkart,244,499,51.10%,244.01,-0.01,1
2017,"Sketch-14 Grey Pink Walking Shoes,Gym Shoes,Canvas Shoes,Training Shoes,Sports Shoes, Running Shoes For Women  (Pink, Grey)",3.9,Women,Flipkart,474,999,52.55%,474.03,-0.03,1
17231,Women Black Heels Sandal,3.8,Women,Flipkart,449,999,55.06%,448.95,0.05,1
17297,Women Grey Heels Sandal,4.1,Women,Flipkart,331,999,66.87%,330.97,0.03,0
20209,Stylish Walking Shoes For Women  (Blue),3.4,Women,Flipkart,1268,1690,24.97%,1268.01,-0.01,1
1180,"SM-397 Fluorescent Running Shoes For Men  (Orange, Grey)",4.2,Men,Flipkart,882,1049,15.92%,882,0,1
17553,Boots For Women  (Grey),4.1,Women,Flipkart,599,999,40.04%,599,0,1
20643,Longwalk Women's Sneaker,3.8,Women,Amazon,248,629,60.57%,248.01,-0.01,0
5975,Women White Heels Sandal,4,Women,Flipkart,569,799,28.79%,568.97,0.03,0
14627,Synthetic Leather Casual Partywear Boots Casaul Shoes For Women's And Girls Boots For Women  (Pink),4.2,Women,Flipkart,446,999,55.36%,445.95,0.05,1
11475,Slides,3.9,Men,Flipkart,270,599,54.92%,270.03,-0.03,1
86,Women Black Heels Sandal,4,Women,Flipkart,534,556,11.26%,493.39,40.61,0
4574,Women Black Wedges Sandal,3.7,Women,Flipkart,358,999,64.16%,358.04,-0.04,0
15151,Women Red Heels Sandal,3.9,Women,Flipkart,399,699,42.92%,398.99,0.01,1
10757,Sports Mesh Running Shoes For Women  (Green),4,Women,Flipkart,756,899,15.91%,755.97,0.03,1
7306,Ethics Perfect Women's Premium White Casual Shoes,3.9,Women,Amazon,299,499,40.08%,299,0,1
15647,"Bxxy Men's Faux Leather Stylish Jutti's, Nagra's and Mojari's Mojaris For Men  (Brown)",4.1,Men,Flipkart,419,999,58.06%,418.98,0.02,1
1893,"Women Beige, Gold, Burgundy Wedges Sandal",4.3,Women,Flipkart,480,1249,61.57%,479.99,0.01,0
9599,Bellies For Women  (Beige),4.1,Women,Flipkart,379,899,57.84%,379.02,-0.02,0
1193,"Running Shoes Running Shoes For Women  (Red, White)",3.7,Women,Flipkart,498,525,5.14%,498.02,-0.02,1
18551,Synthetic Leather Casual Partywear New Stylish High Heels Shoes Boots For Women  (Grey),4.5,Women,Flipkart,398,999,60.16%,398,0,0
2976,STRIDE RUNNER LP Running Shoes For Men  (Blue),4.2,Men,Flipkart,1047,2099,50.12%,1046.98,0.02,1
8263,Zod Runner V3 IDP Running Shoes For Men  (Black),4.1,Men,Flipkart,1799,3999,55.01%,1799.15,-0.15,1
6123,Slip On For Women  (Black),3.6,Women,Flipkart,845,1690,50.00%,845,0,1
20406,For Women  (Beige),3.9,Women,Flipkart,499,1299,61.59%,498.95,0.05,0
15928,GUIDE STRIDE RUN LP Running Shoes For Men  (Blue),4.3,Men,Flipkart,1400,2799,49.98%,1400.06,-0.06,1
20362,LANCE Slip On shoes For Men  (Black),3.7,Men,Flipkart,1258,1999,37.07%,1257.97,0.03,1
17827,For Women  (White),4,Women,Flipkart,711,999,28.83%,710.99,0.01,0
12941,Synthetic Leather Casual Office Use Wedding Formal Shoes For Mens And Boys Slip On For Men  (Black),3.9,Men,Flipkart,379,999,62.06%,379.02,-0.02,1
15626,"Trending Punched Ethnic, Nagra, Juties Mojaris For Men  (Off White)",4.4,Men,Flipkart,329,999,67.07%,328.97,0.03,0
20424,"Sneakers For Men  (Red, White)",4.1,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
20083,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 2 Bellies For Women  (Multicolor)",3.9,Women,Flipkart,449,999,55.06%,448.95,0.05,0
2127,Jutis For Women  (Tan),3.9,Women,Flipkart,195,499,60.92%,195.01,-0.01,0
8670,Mojaris For Women  (Pink),4.1,Women,Flipkart,199,499,60.12%,199,0,0
7771,EVAW2 Sneakers For Men  (White),3.8,Men,Flipkart,199,499,60.12%,199,0,0
14188,GEL-WINDHAWK 3 Running Shoes For Men  (Blue),4,Men,Flipkart,1799,4699,61.72%,1798.78,0.22,1
14893,Icon IDP Sneakers For Men  (White),4.2,Men,Flipkart,1649,3299,50.02%,1648.84,0.16,1
15960,Women Gold Heels Sandal,4.1,Women,Flipkart,599,1299,53.89%,598.97,0.03,1
17941,Tryfeet Stylish Fancy Ethnic Bellies For Women  (Gold),4,Women,Flipkart,499,945,47.20%,498.96,0.04,0
17376,Women Pink Flats Sandal,4.2,Women,Flipkart,599,999,40.04%,599,0,1
20106,High heels Black Color Valvet fabric Shoes Boots For Women  (Black),4.1,Women,Flipkart,649,999,35.04%,648.95,0.05,1
12502,"Gold glitter with mirror work Jutis For Women  (Purple, Beige)",3.6,Women,Flipkart,312,499,37.47%,312.02,-0.02,0
20141,"Running Shoes For Men  (Silver, Black)",4.1,Men,Flipkart,624,699,10.73%,624,0,1
9356,Boots For Women  (Black),4.3,Women,Flipkart,599,999,40.04%,599,0,1
12191,Jutis For Women  (Pink),4,Women,Flipkart,220,999,77.98%,219.98,0.02,1
7227,Women Beige Wedges Sandal,4.1,Women,Flipkart,379,1199,68.39%,379,0,1
1329,Black With Fine Lining Design Slip On Shoes For Men  (Black),3.6,Men,Flipkart,425,499,14.83%,425,0,0
18180,Black & Grey Color Casual Men's Flip Flop (Pack of 2) Slippers,3.9,Men,Flipkart,299,998,70.04%,299,0,0
20685,Running Shoes For Men  (Blue),4.1,Men,Flipkart,590,1499,60.64%,590.01,-0.01,1
19496,Doctor Extra Soft Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Flip Flops Slippers,4.2,Women,Flipkart,299,499,40.08%,299,0,0
4275,Women Black Flats Sandal,4.1,Women,Flipkart,299,499,40.08%,299,0,1
15375,Slides,4.1,Men,Flipkart,242,999,75.78%,241.96,0.04,0
7254,Punjabi Jutis For Women  (Black),3.3,Women,Flipkart,1099,2500,56.04%,1099,0,0
17303,Corporate XI Office Formal shoes Lace Up For Men  (Brown),3.7,Men,Flipkart,499,999,50.05%,499,0,1
8589,Bellies For Women  (Black),3.3,Women,Flipkart,349,999,65.07%,348.95,0.05,0
20448,Women Blue Wedges Sandal,4.3,Women,Flipkart,399,1200,66.75%,399,0,1
17900,"Totu Womens Black and Red Casual Stylish Comfort ortho High Heel (Pack Of 1) Flip Flops , Size-8 Flip Flops",3.8,Women,Flipkart,199,499,60.12%,199,0,0
951,"Ruhi-04-BGreenGreen Running Shoes For Women  (Green, Blue)",4,Women,Flipkart,453,554,10.18%,497.6,-44.6,1
17004,Women Grey Heels Sandal,4.2,Women,Flipkart,569,999,43.04%,569.03,-0.03,1
848,Sneakers For Men  (Green),4.1,Men,Flipkart,445,875,62.06%,331.98,113.02,1
16616,Women SL-133 Black Red Walking Shoes For Women  (Black),4.3,Women,Flipkart,614,699,12.16%,614,0,1
4553,"SL-111 Sneakers For Women  (White, Gold)",4.3,Women,Flipkart,580,649,10.63%,580.01,-0.01,1
13551,Men's Black Shoes Shining Shoes for men Partywear shoes Oxford For Men  (Black),4.2,Men,Flipkart,460,999,53.95%,460.04,-0.04,0
10258,Girls Stylish Casual Sports Shoe Sneakers For Women  (White),4.3,Women,Flipkart,699,999,30.03%,699,0,1
15709,Combo Pack of 2 Casual Shoes Slip On Sneakers For Women  (Blue),3.8,Women,Flipkart,420,999,57.96%,419.98,0.02,1
17338,"Chevit Lightweight Combo Pack of 02 Trendy Sneakers Casuals For Men's Sneakers For Men  (Orange, Green)",4.1,Men,Flipkart,498,998,50.10%,498,0,1
8488,Sneakers For Men  (Black),3.7,Men,Flipkart,337,999,66.27%,336.96,0.04,1
14276,Men Black Sandal,3.8,Men,Flipkart,944,1049,10.01%,944,0,0
15213,Men Brown Casual Sandal,4.1,Men,Flipkart,759,799,5.01%,758.97,0.03,0
6874,LeBron Witness 4 EP Basketball Shoes For Men  (Black),4.1,Men,Flipkart,5756,7995,28.01%,5755.6,0.4,1
15186,Glarus M Running Shoes For Men  (Black),4.2,Men,Flipkart,1324,2499,47.02%,1323.97,0.03,1
15276,Jutis For Men  (Black),4,Men,Flipkart,719,999,28.03%,718.98,0.02,0
8803,Cell Phase Wn s Training & Gym Shoes For Women  (Black),4.4,Women,Flipkart,3936,6499,39.44%,3935.79,0.21,1
5825,Black Men Home Slides|Boys Casual Chappals| Bathroom Footwear| Perfect Flipflops For Daily Wear| Walking Sleepers Slides,4.1,Men,Flipkart,238,599,60.27%,237.98,0.02,1
2716,Comfortable Shose For Women & Girl's Sneakers For Women  (White),3.9,Women,Flipkart,399,999,60.06%,399,0,0
20545,Ethnic juti Jutis For Women  (Black),3.9,Women,Flipkart,199,499,60.12%,199,0,1
10329,Women Red Flats Sandal,4,Women,Flipkart,298,999,70.17%,298,0,1
5553,Jutis For Women  (Black),4.2,Women,Flipkart,305,999,69.47%,304.99,0.01,0
13533,Sneakers For Men  (Red),4,Men,Flipkart,399,999,60.06%,399,0,1
19538,Slides,3.6,Undefined,Flipkart,284,999,71.57%,284.02,-0.02,1
66,"FOAI's Chelsia Boots / Chain Boots, Synthetic Leather, Zipper, Ankle Length Pure White Boots For Mens Boots For Men  (White)",3.9,Men,Flipkart,378,1002,60.06%,400.2,-22.2,1
13898,Women Pink Bellies Sandal,4.3,Women,Flipkart,399,999,60.06%,399,0,0
4362,Derby For Men  (Brown),4.1,Men,Flipkart,1619,5399,70.01%,1619.16,-0.16,1
6749,Loafers For Men  (Grey),4.1,Men,Flipkart,269,499,46.09%,269.01,-0.01,1
13172,Boots For Women  (Black),4.1,Women,Flipkart,399,999,60.06%,399,0,1
5518,Women Black Heels Sandal,3.9,Women,Flipkart,379,1299,70.82%,379.05,-0.05,0
1076,VL COURT 2.0 Sneaker For Women  (Black),4.3,Women,Flipkart,2166,4999,56.67%,2166.07,-0.07,1
17197,Jutis For Women  (Multicolor),4.6,Women,Flipkart,449,999,55.06%,448.95,0.05,0
2138,Top Speed Xtreme Lp Running Shoes For Men  (Blue),4.2,Men,Flipkart,999,2299,56.55%,998.92,0.08,0
6263,Pure Leather Punjabi Jutis For Men  (Black),4.1,Men,Flipkart,599,1999,70.04%,598.9,0.1,0
8572,Women Copper Heels Sandal,4.5,Women,Flipkart,569,999,43.04%,569.03,-0.03,1
1128,Running Shoes For Women  (Purple),4.2,Women,Flipkart,3900,6495,39.95%,3900.25,-0.25,1
11667,802 Boots For Women  (Tan),3.9,Women,Flipkart,549,999,45.05%,548.95,0.05,0
18732,Flip Flops,4.1,Women,Flipkart,340,1497,77.29%,339.97,0.03,0
1275,"Men Blue, Grey Sandal",4.1,Men,Flipkart,699,875,20.11%,699.04,-0.04,1
12890,Casual Kiltie Tassled Loafers For Men  (Black),3.8,Men,Flipkart,599,999,40.04%,599,0,1
10249,Defy Mid Core Wns Training & Gym Shoes For Women  (Pink),4.4,Women,Flipkart,3849,6999,45.01%,3848.75,0.25,1
13129,Bad Boy Slides For Boys Slides,4.1,Undefined,Flipkart,305,799,61.83%,304.98,0.02,1
117,Men Grey Sandal,4,Men,Flipkart,401,1022,58.00%,429.24,-28.24,1
2220,Loafers Jutis For Men  (Black),3.9,Undefined,Flipkart,939,1499,37.36%,938.97,0.03,0
20754,Women Pink Flats Sandal,3.9,Women,Flipkart,380,499,23.85%,379.99,0.01,1
17601,Ontario IDP Sneakers For Men  (Black),4,Men,Flipkart,1499,2999,50.02%,1498.9,0.1,1
17547,Mesh casual Walking Shoes For Men  (Black),3.7,Men,Flipkart,399,999,60.06%,399,0,0
12769,Slippers,3.8,Men,Flipkart,212,799,73.47%,211.97,0.03,0
7649,Slides,2.9,Men,Flipkart,521,998,47.80%,520.96,0.04,0
17290,Women's Combo pack of 2 Sneakers For Women  (Multicolor),4.1,Women,Flipkart,527,798,33.96%,527,0,1
3916,In-Season TR 8 Training & Gym Shoes For Women  (Black),4.1,Women,Flipkart,3597,5995,40.00%,3597,0,1
19384,Orange-Blue Slip On Sneakers For Men  (Blue),4,Men,Flipkart,256,499,48.70%,255.99,0.01,1
12343,SFG-48 Slippers,4,Men,Flipkart,412,425,3.06%,412,0,1
11576,Slippers,4.2,Women,Flipkart,199,499,60.12%,199,0,0
5711,Women Beige Heels Sandal,4.1,Undefined,Flipkart,498,999,50.15%,498,0,0
15098,Wonder Women Flex Lds4 For Women  (Multicolor),4.2,Women,Flipkart,469,1599,70.67%,468.99,0.01,1
1447,Flip Flops,4.2,Women,Flipkart,299,699,57.22%,299.03,-0.03,1
19505,ZMS508BLACK Loafers For Men  (Black),4.1,Men,Flipkart,449,499,10.02%,449,0,1
11026,"Men Orange, Khaki Casual Sandal",3.9,Men,Flipkart,299,998,70.04%,299,0,1
4150,5612Black Lace Up For Men  (Black),3.8,Men,Flipkart,474,499,5.01%,474,0,1
13314,Men's Black ankle lenght High Tops For Men  (Tan),4,Men,Flipkart,399,999,60.06%,399,0,0
20073,WoudLand By Zixer Exclusive Formal shoes for Men Slip On For Men  (Black),4,Men,Flipkart,499,999,50.05%,499,0,1
13355,Women Beige Bellies Sandal,4.1,Women,Flipkart,279,499,44.09%,278.99,0.01,0
7284,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),3.9,Women,Flipkart,399,999,60.06%,399,0,0
4420,Men Black Leather Punjabi Mojari Jutis For Men  (Black),3.3,Undefined,Flipkart,699,999,30.03%,699,0,0
11377,Dixy Sneakers For Women  (Pink),3.9,Women,Flipkart,699,1499,53.37%,698.98,0.02,1
9831,Slippers,3.7,Women,Flipkart,290,460,36.96%,289.98,0.02,0
8913,Women Green Heels Sandal,4,Women,Flipkart,382,899,57.51%,381.99,0.01,1
14197,Oxford For Men  (Tan),4.2,Men,Flipkart,1574,6299,75.01%,1574.12,-0.12,1
2407,Women Gold Heels Sandal,3.8,Women,Flipkart,599,1499,60.04%,599,0,1
16167,Men Maroon Sandal,3.9,Men,Flipkart,899,1299,30.79%,899.04,-0.04,0
12939,"Women Silver, Grey Heels Sandal",4.1,Women,Flipkart,599,999,40.04%,599,0,1
17735,Lace Up For Men  (Black),3.1,Men,Flipkart,500,1899,73.67%,500.01,-0.01,1
9136,Flip Flops,3.9,Men,Flipkart,206,599,65.61%,206,0,0
11819,Zod Runner V3 IDP Running Shoes For Men  (Black),4.1,Men,Flipkart,1699,3999,57.51%,1699.18,-0.18,1
11776,Leather Formal office wear Oxford For Men  (Brown),3.9,Men,Flipkart,799,1999,60.03%,799,0,1
7199,Jutis For Women  (Pink),4,Women,Flipkart,199,499,60.12%,199,0,0
13540,Combo Pack of 2 Latest Collection Stylish Loafers Sneakers Shoes For Women Sneakers For Women  (Multicolor),3.8,Undefined,Flipkart,473,998,52.61%,472.95,0.05,1
12208,Jutis For Women  (Multicolor),3.8,Women,Flipkart,285,600,52.50%,285,0,0
14036,Running Shoes For Men  (Blue),4.1,Men,Flipkart,590,1499,60.64%,590.01,-0.01,1
8465,Sneakers For Women  (White),4.2,Women,Flipkart,655,999,34.43%,655.04,-0.04,1
19506,Slippers,4.3,Men,Flipkart,258,299,13.71%,258.01,-0.01,0
3094,Mojaris For Men  (Black),3.9,Men,Flipkart,495,499,0.80%,495.01,-0.01,0
4556,SM 487 Running Shoes For Men  (Blue),4.3,Men,Flipkart,1329,1699,21.78%,1328.96,0.04,1
5309,Nagra for Men ( Tan 10 ) Jutis For Men  (Tan),4.2,Men,Flipkart,474,999,52.55%,474.03,-0.03,0
20126,Women Gold Wedges Sandal,3.9,Women,Flipkart,499,550,9.27%,499.02,-0.02,0
12338,Classic Boots For Men  (Blue),4.1,Men,Flipkart,495,499,0.80%,495.01,-0.01,0
11913,ALEXA Running Shoes For Women  (Black),4.3,Women,Flipkart,1499,1699,11.77%,1499.03,-0.03,1
16878,Bow Party Wear Bellies For Women  (Black),3.9,Women,Flipkart,399,899,55.62%,398.98,0.02,1
14256,Women Multicolor Flats Sandal,3.9,Women,Flipkart,284,899,68.41%,283.99,0.01,1
17115,Fila Men's Bryant Sneakers,3.7,Men,Amazon,564,1597,64.68%,564.06,-0.06,1
3396,Women Casual & Running Shoes Combo Pack of 2 Sneakers For Women  (Multicolor),4.2,Women,Flipkart,521,998,47.80%,520.96,0.04,1
15742,Jutis For Women  (Beige),3.9,Women,Flipkart,332,649,48.84%,332.03,-0.03,0
3344,Women Beige Flats Sandal,4.2,Women,Flipkart,372,999,62.76%,372.03,-0.03,1
17840,Running Shoes For Women  (Black),3.9,Women,Flipkart,3749,5995,37.46%,3749.27,-0.27,1
7322,Women Beige Heels Sandal,4.3,Women,Flipkart,599,2699,77.81%,598.91,0.09,0
12359,Slides,3.8,Men,Flipkart,249,999,75.08%,248.95,0.05,1
13845,EVAW2 Sneakers For Men  (White),3.8,Men,Flipkart,199,499,60.12%,199,0,0
451,Flip Flops,4.1,Women,Flipkart,242,772,50.08%,385.38,-143.38,1
7750,Women Maroon Wedges Sandal,4.3,Women,Flipkart,1048,2195,52.26%,1047.89,0.11,1
20881,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04%,599,0,1
11043,Women's | Girls Trendy Comfortable Casual wear Lace-Up Shoes Sneakers For Women  (White),4.3,Women,Flipkart,599,999,40.04%,599,0,1
10347,Men's Office and Party 295 Corporate Casuals For Men  (Tan),4.1,Men,Flipkart,399,999,60.06%,399,0,1
12091,High Ankle Denim Boots For Womens And girls Boots For Women  (Blue),4.4,Women,Flipkart,599,999,40.04%,599,0,0
15199,Men's Casual Half Jutti /Nagra/Jalsa For Men  (Black),4,Men,Flipkart,449,999,55.06%,448.95,0.05,0
1274,Mojaris For Men  (Black),3.8,Men,Flipkart,599,1299,53.89%,598.97,0.03,0
15461,Height Increasing For Men  (Maroon),3.9,Men,Flipkart,995,2999,66.82%,995.07,-0.07,1
9138,Mojaris For Women  (Multicolor),3.3,Women,Flipkart,799,1599,50.03%,799.02,-0.02,0
1441,"Latest Stylish & Lightweight-Silicon Rubber Flip Flop for Women & Girls | Sweat Resistant , Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slides",4,Women,Flipkart,355,499,28.86%,354.99,0.01,1
12103,Slides,4.1,Men,Flipkart,449,599,25.04%,449.01,-0.01,1
2305,Knitted Socks Casuals Sneakers For Men  (Navy),4,Men,Flipkart,499,999,50.05%,499,0,1
7442,"GENESISRUNNERLP Running Shoes For Women  (Grey, Pink)",4.5,Women,Flipkart,1462,3499,58.22%,1461.88,0.12,1
6854,Flip Flops,4,Women,Flipkart,499,1298,61.56%,498.95,0.05,1
14115,Men Black Casual Sandal,4.2,Men,Flipkart,658,799,17.65%,657.98,0.02,1
16356,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04%,599,0,1
4675,Walking Shoes For Men  (Multicolor),4,Men,Flipkart,389,1499,74.05%,388.99,0.01,1
11097,Flip Flops,3.8,Women,Flipkart,179,499,64.13%,178.99,0.01,0
13037,Slip On For Men  (Brown),4,Men,Flipkart,629,699,10.01%,629.03,-0.03,1
6068,"Top Rated,Training Shoes,Walking Shoes,Gym Shoes ,Sports Shoes, Running Shoes For Men,Cricket Shoes,Hocket Shoes,Vollyboll Shoes,Hiking Shoes,Casual Shoes,Football Shoes, Badminton Shoes,Basketball Shoes,Gym Shoes, Trekking Shoes,Juta, Tennis Shoe, Light Weight Comfortable Shoes For Men'S/Boy'S Casuals For Men  (Red)",3.7,Men,Flipkart,367,499,26.45%,367.01,-0.01,1
13733,Women Black Wedges Sandal,3.5,Women,Flipkart,970,2795,65.30%,969.87,0.13,1
20211,Rajasthani Jaipuri Ethnic Multicolour Fabric Wedding Juttis for Women Jutis For Women  (Multicolor),4.2,Women,Flipkart,265,499,46.89%,265.02,-0.02,0
4199,Asian Women's Sneaker,3.9,Women,Amazon,449,499,10.02%,449,0,1
4928,Women Red Wedges Sandal,3.8,Women,Flipkart,395,599,34.06%,394.98,0.02,1
15897,Pure Leather Punjabi Jutis For Men  (Maroon),3.8,Men,Flipkart,399,1999,80.04%,399,0,0
2808,Smash Platform L Sneakers For Women  (Olive),4.4,Women,Flipkart,1557,4499,65.39%,1557.1,-0.1,1
15273,Women's Black Doctor Comfortable Cushion Slippers,4,Women,Flipkart,599,999,40.04%,599,0,1
13722,Synthetic Leather Casual Partywear High Heels Stylish Boots Sneakers Casual Shoes Boots For Women  (Pink),4.2,Women,Flipkart,446,999,55.36%,445.95,0.05,1
7271,Jutis For Women  (Multicolor),3.8,Women,Flipkart,501,999,49.85%,501,0,1
13200,Women Gold Heels Sandal,4,Undefined,Flipkart,420,699,39.91%,420.03,-0.03,1
11703,Training & Gym Shoes For Men  (Black),4.6,Men,Flipkart,720,1299,44.57%,720.04,-0.04,1
2983,Boots For Men  (Black),4.1,Men,Flipkart,616,1599,61.48%,615.93,0.07,0
6612,Combo Pack of 2 Pair New White fashion Reguler stylish Flip Flop Slides Slipper for Men(Slides Flip flops) Slides,3.8,Men,Flipkart,449,699,35.77%,448.97,0.03,1
12229,Men's Camel Leather Ethnic Heart Design M ojari Mojaris For Men  (Natural),3.8,Men,Flipkart,654,999,34.53%,654.05,-0.05,0
14390,Women Black Heels Sandal,4.1,Women,Flipkart,390,999,60.96%,390.01,-0.01,0
16407,Running Shoes For Men  (Black),3.5,Men,Flipkart,299,999,70.07%,299,0,0
2483,Windster GU IDP Slippers,4.1,Men,Flipkart,1047,1699,38.38%,1046.92,0.08,1
11407,Slippers,3,Men,Flipkart,399,999,60.06%,399,0,0
9500,Lightweight Faux Leather Police and Oxford Police Shoes for Men Boots For Men Lace Up For Men  (Black),3.9,Men,Flipkart,599,2199,72.76%,599.01,-0.01,0
10521,Ladies New casuals Boots For Women  (Brown),5,Women,Flipkart,899,999,10.01%,899,0,0
17597,Men Brown Sandal,3.9,Men,Flipkart,426,999,57.36%,425.97,0.03,1
3000,Slip On For Men  (Brown),4.2,Men,Flipkart,399,699,42.92%,398.99,0.01,0
15594,Original Party Wear Shoes For Men  (Blue),3.8,Men,Flipkart,424,999,57.56%,423.98,0.02,1
9039,Flip Flops,3.5,Men,Flipkart,225,999,77.48%,224.97,0.03,0
20456,Kaster Slip On For Men  (Brown),3.6,Men,Flipkart,630,1799,64.98%,630.01,-0.01,1
6750,Women Tan Wedges Sandal,4,Women,Flipkart,549,999,45.05%,548.95,0.05,0
8783,Stylish Casual Partywear High Ankle Girls Boots Boots For Women  (Black),4.2,Women,Flipkart,499,999,50.05%,499,0,0
3073,Women Black Flats Sandal,4,Women,Flipkart,314,499,37.07%,314.02,-0.02,1
17811,Women Grey Wedges Sandal,4,Women,Flipkart,599,1599,62.54%,598.99,0.01,1
12727,Black Jalsa Nagra Jutti Mojaris casual loafer Mocassin Mojaris For Men  (Black),3.9,Men,Flipkart,303,499,39.28%,302.99,0.01,1
2616,Punched Stylish Comfy Mojaris For Men  (Brown),3.9,Men,Flipkart,487,999,51.25%,487.01,-0.01,0
1091,Jutis For Women (Pink) Casuals For Women  (Red),4,Women,Flipkart,195,499,60.92%,195.01,-0.01,0
5530,Women Red Bellies Sandal,4,Women,Flipkart,267,749,64.35%,267.02,-0.02,0
19701,Synthetic Leather Black Formal Office Shoes Slip On For Men  (Black),4.2,Men,Flipkart,599,999,40.04%,599,0,1
13306,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 1 Bellies For Women  (Blue)",3.7,Women,Flipkart,219,499,56.11%,219.01,-0.01,0
1293,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,836,899,7.01%,835.98,0.02,1
15020,Comfortable Stylish Latest Design Walking Shoes For Women  (Grey),4.1,Women,Flipkart,599,999,40.04%,599,0,1
